business_status,education_level_numeric,owner_business_experience,owner_age,owner_gender,entrepreneur_capability,gender_success_factor,business_location,business_sector,entity_type,location_success_probability,sector_success_probability,market_positioning_score,entity_type_advantage,business_capital,capital_source,number_of_employees,capital_adequacy,capital_source_effectiveness,financial_planning_score,business_scale_score,overall_risk_score,risk_adjusted_success_probability,under_capitalization_risk,experience_gap,pre_investment_success_score,prediction_confidence,success_category,improvement_focus
Fail,4,2,35,Male,0.5915277058518902,0.6768513723459347,NYAMAGABE,Other Service Activities,COOPERATIVE,0.6278195488721805,0.5479876160990712,0.8980379490182464,0.7325660121868652,2228738.0,Bank Loan,1.0,3.5765416120721265,0.671356783919598,0.9914070351758795,0.7,0.40309032154384417,0.5969096784561558,0,1,0.7692014934953297,0.7,Good,Skills & Experience Development
Success,1,0,33,Female,0.4289003446636558,0.6843356310910388,NYAMAGABE,Human Health And Social Work Activities,COOPERATIVE,0.6278195488721805,0.6634615384615384,1.8351244525711392,0.7325660121868652,8715310.0,Crowdfunding,7.0,1.221297122752951,0.6709741550695825,0.9566165272091125,1.0,0.3918276318276318,0.6081723681723682,0,1,0.9482398219786332,0.7,Excellent,Skills & Experience Development
Success,6,0,47,Male,0.6090277058518903,0.6768513723459347,BURERA,Accommodation And Food Service Activities,COOPERATIVE,0.6545454545454545,0.6518218623481782,1.4666837440213376,0.7325660121868652,4730858.0,Business Partner,5.0,0.4789053864199675,0.6854838709677419,0.6003715078953145,1.0,0.5461838542845407,0.45381614571545925,1,1,0.7902353538778218,0.7,Good,Risk Mitigation & Strategy
Success,3,0,48,Male,0.5152777058518903,0.6768513723459347,GATSIBO,"Arts, Entertainment And Recreation",INDIVIDUAL,0.668918918918919,0.6979472140762464,1.81023438559265,0.6199585157870477,5645606.0,Family/Friends,2.0,0.9270232676747284,0.696969696969697,0.8308467260095912,0.7,0.48967070262104695,0.510329297378953,0,1,0.916919449131918,0.7,Excellent,Risk Mitigation & Strategy
Success,7,2,47,Male,0.7102777058518902,0.6768513723459347,NGORORERO,Accommodation And Food Service Activities,COOPERATIVE,0.7056737588652482,0.6518218623481782,1.4993447758432437,0.7325660121868652,6553141.0,Family/Friends,5.0,0.663375337596168,0.696969696969697,0.7249347434899511,1.0,0.4529348112906657,0.5470651887093343,0,1,0.8785662293307326,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,4,2,51,Male,0.5665277058518903,0.6768513723459347,NGOMA,Other Service Activities,JOINT VENTURE,0.6764705882352942,0.5479876160990712,0.8782874260952056,0.7330703484549639,317308.0,Venture Capital,1.0,0.5091963549970352,0.6891891891891891,0.6240558455060156,0.7,0.3900180636440371,0.6099819363559629,0,1,0.667540516927065,0.7,Good,Skills & Experience Development
Success,3,4,50,Male,0.6902777058518902,0.6768513723459347,RWAMAGANA,"Agriculture, Forestry And Fishing",INDIVIDUAL,0.6578171091445427,0.6580459770114943,1.656233759124992,0.6199585157870477,9080681.0,Family/Friends,2.0,2.518141041372894,0.696969696969697,1.049090909090909,0.7,0.31556587091069854,0.6844341290893015,0,0,1.0203013046274028,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,2,30,Male,0.5602777058518902,0.6768513723459347,BUGESERA,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,PRIVATE CORPORATION,0.6588628762541806,0.7088122605363985,2.0680964798329633,0.718362748779572,78791344.875,Microfinance,6.0,11.275527439248211,0.6820461384152458,1.0546138415245738,1.0,0.33703131574867673,0.6629686842513233,0,1,1.081354628945216,0.7999999999999999,Excellent,Skills & Experience Development
Fail,6,0,46,Female,0.6101503446636559,0.6843356310910388,RULINDO,Human Health And Social Work Activities,INDIVIDUAL,0.680365296803653,0.6634615384615384,1.9792032819483918,0.6199585157870477,2668299.0,Government Grant,1.0,0.3739150863646361,0.6453900709219859,0.5020957928677547,0.7,0.5432588916459884,0.4567411083540116,1,1,0.8947180937739357,0.7,Excellent,Risk Mitigation & Strategy
Success,3,1,50,Female,0.5864003446636559,0.6843356310910388,NYAMAGABE,Financial And Insurance Activities,JOINT VENTURE,0.6278195488721805,0.7864321608040201,1.832745525535096,0.7330703484549639,78791344.875,Inheritance,6.0,0.9999999873082508,0.6826003824091779,0.904780111549816,1.0,0.34126233131258255,0.6587376686874175,0,1,0.9920490464078083,0.7999999999999999,Excellent,Skills & Experience Development
Fail,3,0,22,Female,0.4164003446636558,0.6843356310910388,NYAGATARE,Other Service Activities,COOPERATIVE,0.7264957264957265,0.5479876160990712,0.8570979642073906,0.7325660121868652,212919.0,Inheritance,1.0,0.34167931066854207,0.6826003824091779,0.5051999423898889,0.7,0.5493232271979609,0.4506767728020391,1,1,0.5556299346088245,0.6,Moderate,Skills & Experience Development
Success,4,3,53,Female,0.6726503446636559,0.6843356310910388,NYARUGENGE,Education,COOPERATIVE,0.7013574660633484,0.7021943573667712,1.6175247399326698,0.7325660121868652,5809014.0,Venture Capital,3.0,0.7528724496653038,0.6891891891891891,0.6849748691730827,0.7,0.19720984167382255,0.8027901583261774,0,0,0.9379780373407705,0.7999999999999999,Excellent,Skills & Experience Development
Fail,6,0,47,Female,0.6101503446636559,0.6843356310910388,NGORORERO,Real Estate Activities,JOINT VENTURE,0.7056737588652482,0.7609427609427609,2.1129664285229808,0.7330703484549639,47294492.0,Personal Savings,4.0,0.6708475882589304,0.6834381551362684,0.7227433436056132,1.0,0.46413635783663965,0.5358636421633604,0,1,0.9991452748639174,0.7,Excellent,Risk Mitigation & Strategy
Success,4,0,43,Male,0.5465277058518903,0.6768513723459347,GISAGARA,Information And Communication,JOINT VENTURE,0.6741573033707865,0.7407407407407407,1.9868679305997183,0.7330703484549639,42619109.0,Inheritance,5.0,3.2136555164488954,0.6826003824091779,1.0547801147227533,1.0,0.3668113798641922,0.6331886201358078,0,1,1.0510080471133465,0.7,Excellent,Skills & Experience Development
Success,4,7,43,Male,0.7915277058518901,0.6768513723459347,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.657762938230384,0.6238907849829352,0.6396499438077341,0.6199585157870477,493969.0,Bank Loan,1.0,0.13677846562034726,0.671356783919598,0.4506016515809662,0.7,0.3623330813676965,0.6376669186323035,1,0,0.6375545943292028,0.7999999999999999,Moderate,Capital Strategy & Financial Planning
Success,6,3,29,Female,0.7601503446636558,0.6843356310910388,NYARUGENGE,Real Estate Activities,PRIVATE CORPORATION,0.7013574660633484,0.7609427609427609,1.79973602499068,0.718362748779572,78791344.875,Foreign Investment,13.0,1.1176139429739809,0.6920762286860582,0.8970263543493128,0.8,0.17687395406207287,0.8231260459379272,0,0,1.0668609074216804,0.7999999999999999,Excellent,Skills & Experience Development
Success,8,1,43,Female,0.7426503446636559,0.6843356310910388,KAMONYI,Manufacturing,INDIVIDUAL,0.7058823529411765,0.750733137829912,1.947041489527284,0.6199585157870477,17881366.0,Government Grant,5.0,0.5616719054485646,0.6453900709219859,0.684034997638737,1.0,0.32778729491955305,0.672212705080447,0,1,1.0150067662066913,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,8,2,39,Female,0.7426503446636559,0.6843356310910388,GATSIBO,"Water Supply, Gas And Remediation Services",JOINT VENTURE,0.668918918918919,0.6744186046511628,1.8765057887757113,0.7330703484549639,1371139.0,Business Partner,3.0,0.2220155576486483,0.6854838709677419,0.4761490507024846,0.7,0.4842532201735985,0.5157467798264015,1,1,0.9141081692339259,0.7,Excellent,Capital Strategy & Financial Planning
Success,7,0,21,Male,0.5402777058518902,0.6768513723459347,NGORORERO,Manufacturing,PRIVATE CORPORATION,0.7056737588652482,0.750733137829912,1.958436640587367,0.718362748779572,11226627.0,Business Partner,7.0,0.35263978036411214,0.6854838709677419,0.5688051063813506,1.0,0.5505250363260815,0.4494749636739185,1,1,0.8837887412325302,0.7,Excellent,Risk Mitigation & Strategy
Success,7,4,32,Female,0.7914003446636558,0.6843356310910388,MUSANZE,Other Service Activities,COOPERATIVE,0.6956521739130435,0.5479876160990712,0.904103655698016,0.7325660121868652,2268546.0,Crowdfunding,5.0,3.640423041155925,0.6709741550695825,1.0512922465208747,1.0,0.2654895259539223,0.7345104740460777,0,0,0.873171173763035,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,3,50,Male,0.6902777058518902,0.6768513723459347,NYAMASHEKE,Information And Communication,INDIVIDUAL,0.6842105263157895,0.7407407407407407,1.9364123508123743,0.6199585157870477,17337066.0,Foreign Investment,4.0,1.30728584189638,0.6920762286860582,0.9844443290799125,1.0,0.19962572502219286,0.8003742749778071,0,0,1.0973723367242003,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,0,21,Female,0.5101503446636558,0.6843356310910388,GISAGARA,Mining And Quarrying,PRIVATE CORPORATION,0.6741573033707865,0.81,2.1975998073593965,0.718362748779572,78791344.875,Personal Savings,7.0,0.9999999873082508,0.6834381551362684,0.9050314433679432,1.0,0.4805660087719298,0.5194339912280702,0,1,1.0325897143265457,0.7,Excellent,Skills & Experience Development
Success,4,4,42,Female,0.7226503446636559,0.6843356310910388,MUHANGA,Manufacturing,PRIVATE CORPORATION,0.6846590909090909,0.750733137829912,1.8446557943068522,0.718362748779572,78791344.875,Bank Loan,7.0,2.4749163351835786,0.671356783919598,1.1014070351758793,1.0,0.17935001805915424,0.8206499819408457,0,0,1.1174408071579487,0.8999999999999999,Excellent,Skills & Experience Development
Success,7,2,42,Female,0.7114003446636559,0.6843356310910388,NYARUGENGE,"Agriculture, Forestry And Fishing",INDIVIDUAL,0.7013574660633484,0.6580459770114943,1.461288296644832,0.6199585157870477,568191.0,Bank Loan,1.0,0.15756363167461845,0.671356783919598,0.45579794309453403,0.7,0.49785815284409873,0.5021418471559013,1,1,0.7931200327651186,0.7,Good,Capital Strategy & Financial Planning
Success,7,1,42,Male,0.7102777058518902,0.6768513723459347,KAMONYI,Transportation And Storage,PRIVATE CORPORATION,0.7058823529411765,0.7173447537473233,1.1769806471753463,0.718362748779572,78791344.875,Microfinance,9.0,5.082412001963652,0.6820461384152458,1.0546138415245738,1.0,0.34653416035646967,0.6534658396435303,0,1,0.9016751018592533,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,1,30,Male,0.5602777058518902,0.6768513723459347,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.657762938230384,0.6238907849829352,0.6396499438077341,0.718362748779572,7701267.0,Business Partner,3.0,2.132456659411046,0.6854838709677419,1.0456451612903224,0.7,0.376681479136849,0.623318520863151,0,1,0.7140707922027113,0.7999999999999999,Good,Skills & Experience Development
Success,2,0,21,Male,0.38402770585189017,0.6768513723459347,NYAGATARE,"Arts, Entertainment And Recreation",COOPERATIVE,0.7264957264957265,0.6979472140762464,1.780700903799005,0.7325660121868652,14849270.0,Family/Friends,10.0,2.438288962776417,0.696969696969697,1.1090909090909091,1.0,0.5083538884404344,0.4916461115595656,0,1,0.9359854872899586,0.7,Excellent,Skills & Experience Development
Success,4,1,32,Male,0.5915277058518902,0.6768513723459347,GAKENKE,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,0.6788321167883211,0.7038461538461539,2.1170361962019895,0.6199585157870477,22439234.0,Bank Loan,3.0,2.9892716918429927,0.671356783919598,1.0414070351758793,0.7,0.3529028340080972,0.6470971659919028,0,1,1.096488552798415,0.7999999999999999,Excellent,Skills & Experience Development
Success,4,1,39,Female,0.6176503446636559,0.6843356310910388,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6970091027308193,0.6238907849829352,0.5937619200746261,0.6199585157870477,7393428.0,Business Partner,3.0,2.0472170065621786,0.6854838709677419,1.0456451612903224,0.7,0.360354385299516,0.639645614700484,0,1,0.7230759966804307,0.7999999999999999,Good,Market Research & Positioning
Success,3,2,54,Female,0.5364003446636558,0.6843356310910388,RUSIZI,Real Estate Activities,COOPERATIVE,0.6869300911854104,0.7609427609427609,2.0287302046647815,0.7325660121868652,78791344.875,Government Grant,9.0,1.1176139429739809,0.6453900709219859,0.923020507020091,1.0,0.34682563626361296,0.653174363736387,0,1,1.0294926540675924,0.7999999999999999,Excellent,Skills & Experience Development
Fail,3,0,21,Female,0.4164003446636558,0.6843356310910388,NYABIHU,Construction,COOPERATIVE,0.7038461538461539,0.7855153203342619,2.0085439701621963,0.7325660121868652,63449987.0,Microfinance,3.0,1.1058486666094076,0.6820461384152458,0.8710760081769257,0.7,0.3714365300437724,0.6285634699562276,0,1,0.9705377919751228,0.7,Excellent,Skills & Experience Development
Fail,3,5,52,Male,0.6402777058518903,0.6768513723459347,NYABIHU,Public Administration And Defence; Compulsory Social Security,JOINT VENTURE,0.7038461538461539,0.7344827586206897,2.1216945572364487,0.7330703484549639,8657480.0,Government Grant,1.0,1.0765994673882564,0.6453900709219859,0.8527668881236599,0.7,0.19499594320486816,0.8050040567951319,0,0,1.0966994844546205,0.8999999999999999,Excellent,Skills & Experience Development
Success,6,1,36,Male,0.6790277058518902,0.6768513723459347,KICUKIRO,Financial And Insurance Activities,INDIVIDUAL,0.657762938230384,0.7864321608040201,1.568903031423532,0.6199585157870477,41508182.0,Foreign Investment,3.0,0.5268114351778104,0.6920762286860582,0.62932572740027,0.7,0.32573674292515203,0.6742632570748479,0,1,0.8881181528764871,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,2,0,31,Female,0.46015034466365584,0.6843356310910388,MUSANZE,Education,INDIVIDUAL,0.6956521739130435,0.7021943573667712,1.895202179150766,0.6199585157870477,437939.0,Foreign Investment,2.0,0.05675872148594812,0.6920762286860582,0.4368125489773045,0.7,0.5430050217981253,0.45699497820187474,1,1,0.8124477810714892,0.6,Excellent,Capital Strategy & Financial Planning
Fail,2,4,44,Male,0.6590277058518902,0.6768513723459347,BURERA,Mining And Quarrying,INDIVIDUAL,0.6545454545454545,0.81,2.1667484761610427,0.6199585157870477,78791344.875,Business Partner,6.0,0.9999999873082508,0.6854838709677419,0.9056451581173852,1.0,0.18478840579710148,0.8152115942028986,0,0,1.1288490391657537,0.8999999999999999,Excellent,Skills & Experience Development
Success,6,5,37,Female,0.7851503446636559,0.6843356310910388,BURERA,Other Service Activities,PRIVATE CORPORATION,0.6545454545454545,0.5479876160990712,0.9069955881903142,0.718362748779572,13931664.0,Inheritance,5.0,22.356677196425604,0.6826003824091779,1.0547801147227533,1.0,0.2548264491932845,0.7451735508067154,0,0,0.8750237392887067,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,4,2,23,Male,0.5165277058518902,0.6768513723459347,RWAMAGANA,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,JOINT VENTURE,0.6578171091445427,0.7088122605363985,2.0154692861752777,0.7330703484549639,3778114.0,Venture Capital,3.0,0.5406714169328084,0.6891891891891891,0.6319246109899589,0.7,0.4002880261500952,0.5997119738499048,0,1,0.9367491808168571,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,1,29,Female,0.6551503446636558,0.6843356310910388,NYABIHU,Accommodation And Food Service Activities,JOINT VENTURE,0.7038461538461539,0.6518218623481782,1.5371707885248207,0.7330703484549639,34420421.0,Family/Friends,4.0,3.4843838093941866,0.696969696969697,1.059090909090909,1.0,0.4641042510121457,0.5358957489878543,0,1,0.9527896776006,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,7,1,37,Female,0.7114003446636559,0.6843356310910388,GASABO,"Professional, Scientific And Technical Activities",JOINT VENTURE,0.6970091027308193,0.6973684210526315,1.417725361911249,0.7330703484549639,38376265.0,Crowdfunding,3.0,4.864458780093529,0.6709741550695825,0.9912922465208748,0.7,0.34278482492004725,0.6572151750799528,0,1,0.9471175405231183,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,4,42,Male,0.7840277058518902,0.6768513723459347,NYAMASHEKE,Education,COOPERATIVE,0.6842105263157895,0.7021943573667712,1.8784898630540743,0.7325660121868652,2987923.0,Bank Loan,4.0,0.3872472864450496,0.671356783919598,0.5732188567871418,1.0,0.35765594674681483,0.6423440532531852,1,0,0.9766043023665082,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,3,4,39,Male,0.6902777058518902,0.6768513723459347,NGOMA,"Professional, Scientific And Technical Activities",PRIVATE CORPORATION,0.6764705882352942,0.6973684210526315,1.7077053568328804,0.718362748779572,78791344.875,Microfinance,6.0,9.987351540661162,0.6820461384152458,1.0546138415245738,1.0,0.2149632720011411,0.7850367279988589,0,0,1.0546704569447023,0.8999999999999999,Excellent,Skills & Experience Development
Success,7,1,35,Male,0.6852777058518902,0.6768513723459347,BUGESERA,Activities Of Extraterritorial Organizations And Bodies,PRIVATE CORPORATION,0.6588628762541806,0.7159533073929961,2.0988096617867438,0.718362748779572,2668677.0,Government Grant,2.0,0.4205439714682559,0.6453900709219859,0.5137530141436597,0.7,0.48693025143588553,0.5130697485641145,1,1,0.9613379304509908,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,6,6,41,Female,0.8551503446636558,0.6843356310910388,BURERA,"Agriculture, Forestry And Fishing",PRIVATE CORPORATION,0.6545454545454545,0.6580459770114943,1.7418576683552267,0.718362748779572,14427162.0,Inheritance,1.0,4.000760377193676,0.6826003824091779,0.9947801147227534,0.7,0.18931428121555663,0.8106857187844434,0,0,1.1028416929254805,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,4,0,23,Male,0.44652770585189017,0.6768513723459347,NYANZA,Mining And Quarrying,PRIVATE CORPORATION,0.7024221453287197,0.81,2.18510547509288,0.718362748779572,78791344.875,Crowdfunding,9.0,0.9999999873082508,0.6709741550695825,0.9012922433479373,1.0,0.3779195621468927,0.6220804378531073,0,1,1.0299738289363929,0.7,Excellent,Skills & Experience Development
Fail,6,7,58,Female,0.8051503446636558,0.6843356310910388,RUHANGO,Financial And Insurance Activities,COOPERATIVE,0.6788079470198676,0.7864321608040201,1.8206295314164236,0.7325660121868652,78791344.875,Family/Friends,6.0,0.9999999873082508,0.696969696969697,0.9090909059179717,1.0,0.2694863487181191,0.7305136512818808,0,0,1.0700779429890717,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,6,49,Female,0.7614003446636558,0.6843356310910388,GAKENKE,"Water Supply, Gas And Remediation Services",COOPERATIVE,0.6788321167883211,0.6744186046511628,1.919790202604947,0.7325660121868652,1631851.0,Venture Capital,2.0,0.264230183638934,0.6891891891891891,0.4878143026664902,0.7,0.3347607901058149,0.6652392098941851,1,0,0.963369071695793,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,4,3,34,Female,0.6976503446636558,0.6843356310910388,HUYE,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,JOINT VENTURE,0.6752411575562701,0.7088122605363985,2.0644052392161307,0.7330703484549639,4667560.0,Venture Capital,4.0,0.6679566256653184,0.6891891891891891,0.7237459131730863,1.0,0.19818007662835252,0.8018199233716474,0,0,1.0666968761707305,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,7,49,Female,0.8551503446636558,0.6843356310910388,RUSIZI,Manufacturing,COOPERATIVE,0.6869300911854104,0.750733137829912,1.8742004167291677,0.7325660121868652,78791344.875,Venture Capital,6.0,2.4749163351835786,0.6891891891891891,1.1067567567567567,1.0,0.1635622080869164,0.8364377919130837,0,0,1.1690719551531947,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,3,31,Female,0.6664003446636558,0.6843356310910388,KICUKIRO,Construction,PRIVATE CORPORATION,0.657762938230384,0.7855153203342619,1.6652567923750816,0.718362748779572,78791344.875,Foreign Investment,13.0,1.3732280775783412,0.6920762286860582,0.9609298880004028,0.8,0.1819219825312017,0.8180780174687983,0,0,1.0200823769867275,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,0,33,Female,0.5851503446636559,0.6843356310910388,MUSANZE,"Water Supply, Gas And Remediation Services",PRIVATE CORPORATION,0.6956521739130435,0.6744186046511628,1.8939779984726917,0.718362748779572,4657272.0,Family/Friends,6.0,0.754107964401447,0.696969696969697,0.7476179001912708,1.0,0.5037314365221341,0.49626856347786585,0,1,0.9351977907606606,0.7,Excellent,Risk Mitigation & Strategy
Success,7,0,23,Female,0.5414003446636558,0.6843356310910388,KARONGI,"Water Supply, Gas And Remediation Services",COOPERATIVE,0.6431372549019608,0.6744186046511628,1.9207739925521117,0.7325660121868652,21080839.0,Inheritance,7.0,3.413420686222457,0.6826003824091779,1.0547801147227533,1.0,0.4203205531112508,0.5796794468887492,0,1,1.0222445195955627,0.7,Excellent,Skills & Experience Development
Success,4,0,45,Female,0.5476503446636558,0.6843356310910388,KARONGI,Information And Communication,PRIVATE CORPORATION,0.6431372549019608,0.7407407407407407,1.979920660988486,0.718362748779572,78791344.875,Foreign Investment,10.0,5.941190373218998,0.6920762286860582,1.0576228686058176,1.0,0.36910779392531223,0.6308922060746878,0,1,1.0498594270126103,0.7,Excellent,Skills & Experience Development
Success,3,0,22,Male,0.41527770585189017,0.6768513723459347,RUTSIRO,Financial And Insurance Activities,JOINT VENTURE,0.65,0.7864321608040201,1.8630270245176312,0.7330703484549639,78791344.875,Foreign Investment,6.0,0.9999999873082508,0.6920762286860582,0.9076228654328802,1.0,0.3966027038919805,0.6033972961080195,0,1,0.9379252434647988,0.7,Excellent,Skills & Experience Development
Fail,5,1,21,Male,0.5477777058518902,0.6768513723459347,NYAMAGABE,"Professional, Scientific And Technical Activities",JOINT VENTURE,0.6278195488721805,0.6973684210526315,1.7274558797559212,0.7330703484549639,35339540.0,Government Grant,4.0,4.479532743414881,0.6453900709219859,1.0436170212765958,1.0,0.3862618083670716,0.6137381916329284,0,1,0.979849175340282,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,2,55,Male,0.6290277058518903,0.6768513723459347,KAYONZA,"Arts, Entertainment And Recreation",INDIVIDUAL,0.6387959866220736,0.6979472140762464,1.7811810214383337,0.6199585157870477,2869164.0,Venture Capital,1.0,0.4711242312649332,0.6891891891891891,0.53953781457299,0.7,0.5047404940603409,0.49525950593965906,1,1,0.8679399219463299,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,3,2,37,Female,0.5864003446636559,0.6843356310910388,KAMONYI,Other Service Activities,COOPERATIVE,0.7058823529411765,0.5479876160990712,0.9282614689521371,0.7325660121868652,430907.0,Crowdfunding,1.0,0.6914930406504326,0.6709741550695825,0.664165506683483,0.7,0.3754390394925621,0.6245609605074379,0,1,0.6989390394094894,0.7,Good,Skills & Experience Development
Fail,3,2,32,Female,0.5614003446636558,0.6843356310910388,RUBAVU,Manufacturing,PRIVATE CORPORATION,0.6776859504132231,0.750733137829912,1.8275013814957777,0.718362748779572,43598092.0,Bank Loan,1.0,1.3694604432100892,0.671356783919598,0.9337721459784017,0.7,0.33549223137505846,0.6645077686249415,0,1,0.9916400389926299,0.7999999999999999,Excellent,Skills & Experience Development
Fail,1,3,28,Male,0.6027777058518902,0.6768513723459347,GICUMBI,Information And Communication,INDIVIDUAL,0.6863354037267081,0.7407407407407407,1.9131179425401417,0.6199585157870477,31988882.0,Venture Capital,2.0,2.412092826819368,0.6891891891891891,1.0467567567567566,0.7,0.21632154882154886,0.7836784511784511,0,0,1.0775376768154818,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,0,29,Male,0.5840277058518902,0.6768513723459347,NYANZA,Activities Of Extraterritorial Organizations And Bodies,JOINT VENTURE,0.7024221453287197,0.7159533073929961,2.1501633762911303,0.7330703484549639,1422787.0,Foreign Investment,4.0,0.22421015939111605,0.6920762286860582,0.5386754084535965,1.0,0.5363689298511728,0.4636310701488272,1,1,0.9401442219715143,0.6,Excellent,Risk Mitigation & Strategy
Success,4,0,24,Female,0.4476503446636558,0.6843356310910388,GATSIBO,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,0.668918918918919,0.7038461538461539,2.073751782372754,0.6199585157870477,2940557.0,Business Partner,2.0,0.39173011869971835,0.6854838709677419,0.5185776909652522,0.7,0.5630248903638734,0.4369751096361266,1,1,0.8697724936608235,0.7,Excellent,Risk Mitigation & Strategy
Fail,6,0,25,Female,0.5851503446636559,0.6843356310910388,GAKENKE,Other Service Activities,JOINT VENTURE,0.6788321167883211,0.5479876160990712,0.9299158598302715,0.7330703484549639,325831.0,Crowdfunding,1.0,0.5228735409918407,0.6709741550695825,0.622010631768835,0.7,0.41776421782664486,0.5822357821733551,0,1,0.6799738827335444,0.6,Good,Risk Mitigation & Strategy
Fail,2,4,54,Male,0.6090277058518903,0.6768513723459347,GASABO,"Arts, Entertainment And Recreation",JOINT VENTURE,0.6970091027308193,0.6979472140762464,1.5119103707651884,0.7330703484549639,2485654.0,Personal Savings,1.0,0.4081508864396062,0.6834381551362684,0.5220691681507821,0.7,0.4544812434572215,0.5455187565427785,1,0,0.8003069477931155,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Success,3,0,47,Male,0.5152777058518903,0.6768513723459347,GICUMBI,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,0.6863354037267081,0.7088122605363985,2.0581945385442895,0.7325660121868652,14118267.0,Business Partner,9.0,2.0204110896404157,0.6854838709677419,1.1056451612903224,1.0,0.3687415266725612,0.6312584733274388,0,1,1.0717949313797077,0.7,Excellent,Skills & Experience Development
Success,6,4,45,Male,0.7840277058518902,0.6768513723459347,NYARUGENGE,Public Administration And Defence; Compulsory Social Security,INDIVIDUAL,0.7013574660633484,0.7344827586206897,1.7706381410225709,0.6199585157870477,725090.0,Microfinance,1.0,0.09016844483712937,0.6820461384152458,0.442155952733856,0.7,0.3389905956112853,0.6610094043887147,1,0,0.9206087160724168,0.7999999999999999,Excellent,Capital Strategy & Financial Planning
Success,6,1,58,Male,0.6290277058518903,0.6768513723459347,NYAGATARE,Manufacturing,COOPERATIVE,0.7264957264957265,0.750733137829912,1.8758779847825373,0.7325660121868652,14108526.0,Family/Friends,5.0,0.44316316110808396,0.696969696969697,0.5948816993679301,1.0,0.5787797119335077,0.42122028806649225,1,1,0.8906422904064824,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,3,0,22,Female,0.4164003446636558,0.6843356310910388,MUSANZE,Manufacturing,COOPERATIVE,0.6956521739130435,0.750733137829912,1.922883676273163,0.7325660121868652,78791344.875,Venture Capital,4.0,2.4749163351835786,0.6891891891891891,1.1067567567567567,1.0,0.4199096244257535,0.5800903755742465,0,1,0.998348286771426,0.7,Excellent,Skills & Experience Development
Success,8,5,34,Female,0.8226503446636558,0.6843356310910388,KAYONZA,"Water Supply, Gas And Remediation Services",PRIVATE CORPORATION,0.6387959866220736,0.6744186046511628,1.847452424621395,0.718362748779572,4934447.0,Bank Loan,2.0,0.7989882881259301,0.671356783919598,0.6911541072073619,0.7,0.23212616205753836,0.7678738379424617,0,0,1.0350215039447783,0.8999999999999999,Excellent,Capital Strategy & Financial Planning
Fail,6,0,26,Female,0.5851503446636559,0.6843356310910388,KARONGI,Human Health And Social Work Activities,COOPERATIVE,0.6431372549019608,0.6634615384615384,1.867986153330329,0.7325660121868652,1145867.0,Inheritance,1.0,0.1605730685606772,0.6826003824091779,0.4599233818629226,0.7,0.5484615384615384,0.45153846153846156,1,1,0.847830179505102,0.6,Excellent,Risk Mitigation & Strategy
Fail,4,2,42,Male,0.6165277058518902,0.6768513723459347,BUGESERA,Administrative And Support Service Activities,COOPERATIVE,0.6588628762541806,0.69375,1.8463438307447286,0.7325660121868652,1881939.0,Crowdfunding,1.0,0.21832436534808553,0.6709741550695825,0.4708733378578961,0.7,0.4958907747216511,0.5041092252783489,1,1,0.8650844489618931,0.7,Excellent,Capital Strategy & Financial Planning
