business_capital,business_location,business_sector,entity_type,business_registration_year,owner_age,owner_gender,owner_education_level,owner_business_experience,capital_source,turnover_2021,turnover_2022,turnover_2023,turnover_2024,business_status,turnover_growth,number_of_employees,education_level_numeric,business_age,avg_turnover,turnover_trend,capital_efficiency,employee_productivity,business_size_category
78791344.875,NYANZA,Manufacturing,JOINT VENTURE,2021,37,Female,Secondary,3,Family/Friends,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,10.0,3,3,149354452.9375,45967352.4,1.8955692567359639,13577677.539772727,Small
5120718.0,NYABIHU,Activities Of Extraterritorial Organizations And Bodies,INDIVIDUAL,2021,46,Female,Vocational/Technical,5,Business Partner,5232471.0,2246478.0,7928626.0,3989874.0,Fail,Decreased,2.0,4,3,4849362.25,195435.7,0.9470080764048955,1616454.0833333333,Micro
78791344.875,NYABIHU,Mining And Quarrying,PRIVATE CORPORATION,2021,25,Female,Bachelor's Degree,1,Government Grant,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,7.0,6,3,149354452.9375,45967352.4,1.8955692567359639,18669306.6171875,Small
232409.0,GICUMBI,Other Service Activities,INDIVIDUAL,2021,29,Male,Vocational/Technical,2,Crowdfunding,487120.0,497109.0,360553.0,472784.0,Fail,Decreased,1.0,4,3,454391.5,-17956.4,1.9551288670883353,227195.75,Micro
3928578.0,RUTSIRO,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,JOINT VENTURE,2022,45,Male,Primary,0,Microfinance,0.0,16071296.0,4631064.0,12361006.0,Success,Decreased,4.0,2,2,8265841.5,2564278.6,2.10402832678177,1653168.3,Micro
45800744.0,NYANZA,Real Estate Activities,COOPERATIVE,2021,31,Male,Vocational/Technical,1,Foreign Investment,49108839.375,166698618.875,42201708.0,196044153.75,Success,Increased,4.0,4,3,113513330.0,31630903.225,2.478416672043217,22702666.0,Micro
3526462.0,GATSIBO,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,INDIVIDUAL,2021,39,Female,Master's Degree,4,Business Partner,5434277.0,10256811.0,10212544.0,7347126.0,Success,Increased,1.0,7,3,8312689.5,569428.0,2.3572314525914493,4156344.75,Micro
6447676.0,GAKENKE,"Arts, Entertainment And Recreation",JOINT VENTURE,2022,55,Female,Secondary,1,Business Partner,0.0,20378413.0,25994624.0,42153999.0,Success,Increased,6.0,3,2,22131759.0,13207820.8,3.4325167033026003,3161679.8571428573,Small
3200820.0,MUSANZE,Education,INDIVIDUAL,2021,31,Female,Bachelor's Degree,1,Personal Savings,3572369.0,9966967.0,17194475.0,24619218.0,Success,Increased,2.0,6,3,13838257.25,7036805.5,4.32334618212015,4612752.416666667,Micro
7521512.0,RULINDO,Manufacturing,JOINT VENTURE,2022,52,Female,Vocational/Technical,1,Personal Savings,0.0,16612275.0,14843063.0,17862270.0,Fail,Increased,3.0,4,2,12329402.0,5181759.8,1.6392183328008607,3082350.5,Micro
1753501.0,KAYONZA,Administrative And Support Service Activities,COOPERATIVE,2021,47,Male,Secondary,2,Venture Capital,3856934.0,12938249.0,5634802.0,6353659.0,Success,Increased,4.0,3,3,7195911.0,18672.8,4.1037369789141955,1439182.2,Micro
18538747.0,NYARUGURU,Administrative And Support Service Activities,PRIVATE CORPORATION,2022,36,Male,Bachelor's Degree,4,Venture Capital,0.0,39490296.0,40553831.0,16849856.0,Fail,Decreased,3.0,6,2,24223495.75,5161310.3,1.3066414058813465,6055873.9375,Micro
2269635.0,NYAMASHEKE,Activities Of Extraterritorial Organizations And Bodies,INDIVIDUAL,2022,24,Male,Bachelor's Degree,0,Family/Friends,0.0,6793723.0,3428729.0,11894900.0,Success,Increased,2.0,6,2,5529338.0,3231970.6,2.4362223722218013,1843112.6666666667,Micro
4332794.0,RUSIZI,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,2021,50,Male,Secondary,3,Foreign Investment,8890151.0,30004199.0,38508414.0,13295854.0,Success,Increased,3.0,3,3,22674654.5,2172132.4,5.233262709175024,5668663.625,Micro
3554367.0,NYAGATARE,Activities Of Extraterritorial Organizations And Bodies,JOINT VENTURE,2021,21,Male,No Formal Education,0,Family/Friends,7306984.0,4379416.0,6099411.0,11845011.0,Fail,Increased,4.0,1,3,7407705.5,1533407.6,2.0841132657057457,1481541.1,Micro
1153294.0,KARONGI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,2022,24,Female,Bachelor's Degree,2,Bank Loan,0.0,1389353.0,6948791.0,8701805.0,Fail,Increased,1.0,6,2,4259987.25,3166485.3,3.6937533328419874,2129993.625,Micro
29497518.0,NYARUGURU,Transportation And Storage,INDIVIDUAL,2022,47,Male,Vocational/Technical,2,Venture Capital,0.0,73296626.0,185566199.75,114069060.0,Success,Increased,7.0,4,2,93232971.4375,45447675.375,3.1607055304380007,11654121.4296875,Small
6436878.0,KIREHE,Accommodation And Food Service Activities,INDIVIDUAL,2021,36,Male,No Formal Education,4,Business Partner,16088831.0,31804156.0,45947898.0,22193351.0,Success,Increased,4.0,1,3,29008559.0,3245730.2,4.506618657893057,5801711.8,Micro
9629279.0,NYAGATARE,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,PRIVATE CORPORATION,2021,29,Male,Secondary,2,Microfinance,11341644.0,27431960.0,33720434.0,65214069.0,Success,Increased,9.0,3,3,34427026.75,16790574.9,3.575244125209777,3442702.675,Small
31705949.0,KAMONYI,Information And Communication,PRIVATE CORPORATION,2021,59,Female,Vocational/Technical,1,Crowdfunding,49108839.375,63874951.0,185566199.75,188768802.0,Success,Increased,6.0,4,3,121829698.03125,54067113.6625,3.8424869159022204,17404242.57589286,Small
17332160.0,HUYE,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,2021,21,Male,Secondary,2,Microfinance,41427442.0,32399051.0,64638017.0,15421192.0,Success,Decreased,10.0,3,3,38471425.5,-4577978.4,2.219655442849856,3497402.3181818184,Small
341173.0,RWAMAGANA,Other Service Activities,COOPERATIVE,2021,30,Male,Master's Degree,2,Venture Capital,815195.0,1134122.0,519153.0,1733971.0,Success,Increased,1.0,7,3,1050610.25,214135.9,3.0793971697726086,525305.125,Micro
32285193.0,GISAGARA,Accommodation And Food Service Activities,INDIVIDUAL,2022,44,Male,Master's Degree,2,Inheritance,0.0,76202587.0,185566199.75,126550582.0,Success,Increased,2.0,7,2,97079842.1875,48901535.875,3.0069462239409184,32359947.395833332,Micro
3852852.0,HUYE,Human Health And Social Work Activities,PRIVATE CORPORATION,2021,26,Female,Vocational/Technical,0,Bank Loan,16335621.0,23046289.0,13364006.0,5918808.0,Success,Decreased,2.0,4,3,14666181.0,-4093272.2,3.806576840590596,4888727.0,Micro
30424066.0,BUGESERA,Accommodation And Food Service Activities,PRIVATE CORPORATION,2021,38,Male,Master's Degree,7,Microfinance,49108839.375,166698618.875,166368929.0,112525153.0,Fail,Increased,6.0,7,3,123675385.0625,18991925.1,4.06505103550094,17667912.151785713,Small
29129902.0,RUBAVU,"Electricity, Gas And Air Conditioning Supply",JOINT VENTURE,2021,21,Male,Secondary,1,Business Partner,28397130.0,42781906.0,33053870.0,83837375.0,Fail,Increased,1.0,3,3,47017570.25,15659269.9,1.6140654587830245,23508785.125,Micro
78791344.875,RUSIZI,Mining And Quarrying,COOPERATIVE,2021,27,Female,Master's Degree,0,Venture Capital,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,8.0,7,3,149354452.9375,45967352.4,1.8955692567359639,16594939.215277778,Small
71727270.0,GASABO,Financial And Insurance Activities,INDIVIDUAL,2021,43,Male,Secondary,2,Personal Savings,43084299.0,67824581.0,101173328.0,185059121.0,Success,Increased,3.0,3,3,99285332.25,45927321.3,1.3842061863750539,24821333.0625,Micro
48309504.0,RUBAVU,Transportation And Storage,JOINT VENTURE,2021,41,Male,Vocational/Technical,5,Microfinance,49108839.375,166698618.875,166381241.0,110314921.0,Success,Decreased,4.0,4,3,123125905.0625,18330086.7,2.5486890222224385,24625181.0125,Micro
78791344.875,NYAMASHEKE,Accommodation And Food Service Activities,PRIVATE CORPORATION,2022,51,Female,Certificate/Diploma,4,Venture Capital,0.0,166698618.875,185566199.75,196044153.75,Success,Increased,6.0,5,2,137077243.09375,60700004.2125,1.7397499886753902,19582463.29910714,Small
78791344.875,GICUMBI,Mining And Quarrying,PRIVATE CORPORATION,2021,22,Female,Master's Degree,1,Business Partner,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,13.5,7,3,149354452.9375,45967352.4,1.8955692567359639,10300307.09913793,Small
5364439.0,KICUKIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,COOPERATIVE,2022,59,Male,Master's Degree,2,Family/Friends,0.0,80234534.0,54492610.0,40358140.0,Success,Decreased,4.0,7,2,43771321.0,9533249.6,8.15953221585105,8754264.2,Micro
14319587.0,KARONGI,Education,COOPERATIVE,2021,28,Male,Primary,2,Family/Friends,49108839.375,93213708.0,15291648.0,48882787.0,Success,Decreased,9.0,2,3,51624245.59375,-7860021.7125,3.6051488069174895,5162424.559375,Small
1777922.0,NYABIHU,"Agriculture, Forestry And Fishing",COOPERATIVE,2022,29,Male,Master's Degree,1,Microfinance,0.0,3039483.0,819033.0,541847.0,Fail,Decreased,2.0,7,2,1100090.75,-59490.9,0.6187505026933112,366696.9166666667,Micro
2013573.0,NYARUGENGE,Administrative And Support Service Activities,COOPERATIVE,2022,45,Male,Bachelor's Degree,1,Venture Capital,0.0,6393133.0,6143255.0,3494599.0,Success,Decreased,7.0,6,2,4007746.75,1023391.9,1.9903647693106883,500968.34375,Small
78791344.875,RUBAVU,Administrative And Support Service Activities,PRIVATE CORPORATION,2021,50,Female,Secondary,4,Business Partner,49108839.375,166698618.875,185566199.75,177928868.0,Fail,Decreased,6.0,3,3,144825631.5,40532766.675,1.838090590935727,20689375.92857143,Small
78791344.875,NYARUGURU,Mining And Quarrying,COOPERATIVE,2022,36,Male,Bachelor's Degree,7,Venture Capital,0.0,166698618.875,185566199.75,196044153.75,Fail,Increased,5.0,6,2,137077243.09375,60700004.2125,1.7397499886753902,22846207.182291668,Micro
12377105.0,KIREHE,Education,PRIVATE CORPORATION,2021,35,Male,Bachelor's Degree,1,Crowdfunding,49108839.375,81315140.0,37531688.0,46810625.0,Success,Decreased,7.0,6,3,53691573.09375,-5067809.5125,4.337974732845465,6711446.63671875,Small
78791344.875,NYAMAGABE,Real Estate Activities,JOINT VENTURE,2021,35,Female,Bachelor's Degree,2,Foreign Investment,49108839.375,166698618.875,185566199.75,196044153.75,Fail,Increased,4.0,6,3,149354452.9375,45967352.4,1.8955692567359639,29870890.5875,Micro
3809533.0,BURERA,"Professional, Scientific And Technical Activities",JOINT VENTURE,2021,25,Male,Secondary,1,Venture Capital,4481120.0,5983926.0,4393509.0,5543117.0,Fail,Increased,3.0,3,3,5100418.0,159557.4,1.338856143559816,1275104.5,Micro
78791344.875,NYAMASHEKE,Financial And Insurance Activities,COOPERATIVE,2022,35,Female,Primary,2,Government Grant,0.0,166698618.875,168060441.0,93502541.0,Success,Decreased,9.0,2,2,107065400.21875,28186944.5125,1.358847206247827,10706540.021875,Small
24317243.0,NYARUGURU,Human Health And Social Work Activities,INDIVIDUAL,2021,26,Female,Bachelor's Degree,3,Venture Capital,7049515.0,78663423.0,16495715.0,20820357.0,Fail,Increased,3.0,6,3,30757252.5,-2085518.2,1.2648329925874824,7689313.125,Micro
78791344.875,GATSIBO,Financial And Insurance Activities,INDIVIDUAL,2021,34,Female,Primary,4,Crowdfunding,49108839.375,108275644.0,80360359.0,196044153.75,Success,Increased,7.0,2,3,108447249.03125,41289065.8125,1.3763852847912785,13555906.12890625,Small
1296506.0,GICUMBI,Activities Of Extraterritorial Organizations And Bodies,JOINT VENTURE,2022,58,Female,Secondary,0,Family/Friends,0.0,3369500.0,1973043.0,4530597.0,Success,Increased,2.0,3,2,2468285.0,1219533.4,1.9037961229673268,822761.6666666666,Micro
9206755.0,NYARUGENGE,Administrative And Support Service Activities,INDIVIDUAL,2022,50,Male,Master's Degree,7,Foreign Investment,0.0,18242457.0,18327855.0,60116947.0,Success,Increased,2.0,7,2,24171814.75,18043623.9,2.6254431799865228,8057271.583333333,Micro
1531992.0,RWAMAGANA,"Water Supply, Gas And Remediation Services",JOINT VENTURE,2021,47,Female,Vocational/Technical,5,Personal Savings,3266034.0,563092.0,2363889.0,2572160.0,Fail,Decreased,1.0,4,3,2191293.75,-28082.5,1.4303549363476205,1095646.875,Micro
3592560.0,RWAMAGANA,Administrative And Support Service Activities,JOINT VENTURE,2021,46,Male,Bachelor's Degree,6,Venture Capital,10049877.0,5583797.0,9883517.0,3561222.0,Success,Decreased,4.0,6,3,7269603.25,-1516624.5,2.023515606276414,1453920.65,Micro
3146186.0,KARONGI,Accommodation And Food Service Activities,COOPERATIVE,2021,24,Female,Secondary,1,Family/Friends,5380454.0,7856045.0,19714504.0,38793084.0,Fail,Increased,2.0,3,3,17936021.75,11209634.9,5.700875933312292,5978673.916666667,Micro
1104001.0,GASABO,Human Health And Social Work Activities,INDIVIDUAL,2022,40,Female,Bachelor's Degree,6,Personal Savings,0.0,2217578.0,6796053.0,1843209.0,Success,Decreased,4.0,6,2,2714210.0,1010810.2,2.458519096885694,542842.0,Micro
12027015.0,KAYONZA,Administrative And Support Service Activities,COOPERATIVE,2022,27,Female,Secondary,0,Business Partner,0.0,9610303.0,33407088.0,18505512.0,Fail,Increased,1.0,3,2,15380725.75,7931332.1,1.2788480326292075,7690362.875,Micro
5843723.0,RUBAVU,"Arts, Entertainment And Recreation",PRIVATE CORPORATION,2021,53,Male,Certificate/Diploma,2,Personal Savings,8336805.0,28250818.0,6339199.0,12995525.0,Success,Increased,2.0,5,3,13980586.75,-793545.9,2.392410515965504,4660195.583333333,Micro
7452985.0,RUSIZI,Information And Communication,COOPERATIVE,2022,28,Male,Primary,3,Family/Friends,0.0,65490715.0,41709520.0,11208395.0,Success,Decreased,2.0,2,2,29602157.5,984399.0,3.971852020116501,9867385.833333334,Micro
78791344.875,MUHANGA,Mining And Quarrying,PRIVATE CORPORATION,2021,55,Female,Vocational/Technical,1,Microfinance,49108839.375,130209450.0,173060856.0,196044153.75,Success,Increased,9.0,4,3,137105824.78125,48365734.9125,1.740112740284499,13710582.478125,Small
9592654.0,RWAMAGANA,Activities Of Extraterritorial Organizations And Bodies,INDIVIDUAL,2022,34,Male,Master's Degree,0,Bank Loan,0.0,20343805.0,35108025.0,14669729.0,Success,Decreased,3.0,7,2,17530389.75,5877340.7,1.8274804785536434,4382597.4375,Micro
1842192.0,HUYE,Other Service Activities,COOPERATIVE,2022,49,Male,Secondary,5,Business Partner,0.0,14746401.0,5131379.0,3831080.0,Success,Decreased,5.0,3,2,5927215.0,187821.8,3.2174777561308723,987869.1666666666,Micro
78791344.875,RUSIZI,Financial And Insurance Activities,COOPERATIVE,2022,32,Male,PhD,4,Government Grant,0.0,166698618.875,185566199.75,196044153.75,Success,Decreased,10.0,8,2,137077243.09375,60700004.2125,1.7397499886753902,12461567.553977273,Small
6031152.0,GISAGARA,Public Administration And Defence; Compulsory Social Security,JOINT VENTURE,2021,44,Male,Master's Degree,1,Inheritance,6051704.0,18105218.0,39042467.0,20339275.0,Success,Increased,6.0,7,3,20884666.0,6379996.2,3.462798241066012,2983523.714285714,Small
55351958.0,KICUKIRO,Real Estate Activities,PRIVATE CORPORATION,2021,40,Male,Master's Degree,6,Venture Capital,49108839.375,107135833.0,185566199.75,196044153.75,Success,Increased,9.0,7,3,134463756.46875,51923630.9875,2.4292501818905814,13446375.646875,Small
12829343.0,RUHANGO,Transportation And Storage,PRIVATE CORPORATION,2022,40,Male,Master's Degree,4,Business Partner,0.0,20454682.0,38988422.0,17199106.0,Success,Decreased,3.0,7,2,19160552.5,7013105.8,1.4934943283148383,4790138.125,Micro
78791344.875,RUSIZI,Construction,JOINT VENTURE,2021,34,Male,Certificate/Diploma,2,Inheritance,49108839.375,93885378.0,185566199.75,196044153.75,Success,Increased,5.0,5,3,131151142.71875,53248676.4875,1.6645374090552683,21858523.786458332,Micro
498922.0,MUSANZE,"Arts, Entertainment And Recreation",INDIVIDUAL,2021,49,Male,Secondary,5,Bank Loan,476230.0,311303.0,607426.0,1224912.0,Fail,Increased,1.0,3,3,654967.75,254216.9,1.3127631919153857,327483.875,Micro
17574282.0,RUBAVU,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,JOINT VENTURE,2021,37,Female,Primary,2,Crowdfunding,49108839.375,70744867.0,81322879.0,153708322.0,Success,Increased,7.0,2,3,88721226.84375,32437645.9875,5.048355420460112,11090153.35546875,Small
78791344.875,RUBAVU,Real Estate Activities,JOINT VENTURE,2021,51,Male,Secondary,1,Venture Capital,49108839.375,47099424.0,84882688.0,83410564.0,Fail,Increased,5.0,3,3,66125378.84375,14068843.7875,0.8392467232207943,11020896.473958334,Micro
10841409.0,RULINDO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,JOINT VENTURE,2021,40,Female,Secondary,1,Personal Savings,49108839.375,114903381.0,84269300.0,140545554.0,Success,Increased,4.0,3,3,97206768.59375,24367606.2875,8.966247802984114,19441353.71875,Micro
2869791.0,NGORORERO,"Professional, Scientific And Technical Activities",INDIVIDUAL,2021,54,Male,Vocational/Technical,3,Microfinance,15900187.0,17749251.0,2134061.0,10339139.0,Fail,Decreased,1.0,4,3,11530659.5,-3229833.4,4.0179425895674665,5765329.75,Micro
78791344.875,KICUKIRO,Manufacturing,PRIVATE CORPORATION,2022,43,Male,Bachelor's Degree,3,Foreign Investment,0.0,166698618.875,185566199.75,196044153.75,Success,Increased,13.5,6,2,137077243.09375,60700004.2125,1.7397499886753902,9453602.971982758,Small
5376325.0,RUSIZI,Unclassified,PRIVATE CORPORATION,2022,50,Female,Bachelor's Degree,5,Personal Savings,0.0,24297372.0,7224276.0,6947760.0,Success,Decreased,2.0,6,2,9617352.0,377018.4,1.788833489635859,3205784.0,Micro
2603214.0,NYAMASHEKE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,COOPERATIVE,2022,51,Male,Vocational/Technical,5,Venture Capital,0.0,24440798.0,19569451.0,22939332.0,Success,Decreased,5.0,4,2,16737395.25,6394664.9,6.429509375906331,2789565.875,Micro
78791344.875,KAYONZA,Mining And Quarrying,INDIVIDUAL,2022,22,Male,Master's Degree,1,Personal Savings,0.0,166698618.875,185566199.75,167324618.0,Fail,Decreased,2.0,7,2,129897359.15625,52084143.4875,1.6486247025444658,43299119.71875,Micro
6519111.0,RUSIZI,"Agriculture, Forestry And Fishing",COOPERATIVE,2021,49,Female,Secondary,5,Bank Loan,2185448.0,3763795.0,12285290.0,6422480.0,Fail,Increased,1.0,3,3,6164253.25,2123259.1,0.9455663976934282,3082126.625,Micro
5075933.0,MUHANGA,Unclassified,COOPERATIVE,2021,42,Male,Bachelor's Degree,1,Government Grant,3566914.0,2804791.0,9923815.0,9882404.0,Fail,Increased,3.0,6,3,6544481.0,2606549.4,1.2893156215191135,1636120.25,Micro
78791344.875,NYARUGURU,Manufacturing,JOINT VENTURE,2021,29,Female,Secondary,0,Microfinance,49108839.375,166698618.875,70638355.0,196044153.75,Success,Increased,7.0,3,3,120622491.75,34474567.925,1.5309104116759702,15077811.46875,Small
5396479.0,NYAMASHEKE,"Electricity, Gas And Air Conditioning Supply",INDIVIDUAL,2022,51,Female,Bachelor's Degree,6,Family/Friends,0.0,8662933.0,9213614.0,16992435.0,Success,Increased,3.0,6,2,8717245.5,5152798.6,1.6153576961278464,2179311.375,Micro
2910892.0,RULINDO,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,2022,43,Female,Bachelor's Degree,0,Inheritance,0.0,11743175.0,5396697.0,10873523.0,Success,Decreased,5.0,6,2,7003348.75,2627409.1,2.405910746289884,1167224.7916666667,Micro
9375189.0,RUHANGO,"Professional, Scientific And Technical Activities",JOINT VENTURE,2021,35,Male,Bachelor's Degree,1,Foreign Investment,17528663.0,33149867.0,20758139.0,22907169.0,Success,Increased,4.0,6,3,23585959.5,374379.0,2.5157846934302133,4717191.9,Micro
15495852.0,KAYONZA,Administrative And Support Service Activities,PRIVATE CORPORATION,2021,59,Male,Bachelor's Degree,4,Bank Loan,26699080.0,64102356.0,58599283.0,65594736.0,Success,Increased,9.0,6,3,53748863.75,11118389.5,3.4685966464705107,5374886.375,Small
31770858.0,BUGESERA,Activities Of Households As Employers; Undifferentiated Goods- And Services-Producing Activities Of Households For Own Use,COOPERATIVE,2021,42,Male,Secondary,2,Government Grant,40019905.0,166698618.875,63455029.0,130989154.0,Success,Increased,6.0,3,3,100290676.71875,16966415.7125,3.1566876022694257,14327239.53125,Small
1795189.0,RWAMAGANA,"Professional, Scientific And Technical Activities",INDIVIDUAL,2022,51,Female,Secondary,6,Venture Capital,0.0,591587.0,1554579.0,1632855.0,Fail,Increased,1.0,3,2,944755.25,586155.7,0.5262703390727443,472377.625,Micro
532845.0,GISAGARA,"Agriculture, Forestry And Fishing",INDIVIDUAL,2021,44,Female,Bachelor's Degree,1,Government Grant,281625.0,1363998.0,783414.0,1797942.0,Success,Increased,2.0,6,3,1056744.75,396836.7,1.9832085630745093,352248.25,Micro
78791344.875,NYANZA,Real Estate Activities,PRIVATE CORPORATION,2021,36,Male,Bachelor's Degree,0,Family/Friends,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,10.0,6,3,149354452.9375,45967352.4,1.8955692567359639,13577677.539772727,Small
2323278.0,RUBAVU,Public Administration And Defence; Compulsory Social Security,INDIVIDUAL,2022,45,Female,Bachelor's Degree,2,Bank Loan,0.0,3191385.0,4290325.0,7687372.0,Success,Increased,1.0,6,2,3792270.5,2416105.6,1.632292333378815,1896135.25,Micro
781182.0,MUHANGA,Human Health And Social Work Activities,INDIVIDUAL,2021,35,Female,Bachelor's Degree,2,Inheritance,3445449.0,3936757.0,1678659.0,3670178.0,Success,Increased,2.0,6,3,3182760.75,-158391.1,4.074283170524704,1060920.25,Micro
78791344.875,NYARUGURU,Activities Of Extraterritorial Organizations And Bodies,PRIVATE CORPORATION,2021,40,Female,Vocational/Technical,2,Business Partner,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,10.0,4,3,149354452.9375,45967352.4,1.8955692567359639,13577677.539772727,Small
78791344.875,BUGESERA,Manufacturing,COOPERATIVE,2021,26,Male,Primary,1,Microfinance,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,12.0,2,3,149354452.9375,45967352.4,1.8955692567359639,11488804.072115384,Small
674755.0,KAYONZA,Other Service Activities,JOINT VENTURE,2021,37,Male,Vocational/Technical,6,Crowdfunding,212349.0,998781.0,1146373.0,703291.0,Fail,Increased,1.0,4,3,765198.5,162041.8,1.1340373409054532,382599.25,Micro
78791344.875,RULINDO,Financial And Insurance Activities,PRIVATE CORPORATION,2021,43,Male,Vocational/Technical,6,Venture Capital,49108839.375,166698618.875,185566199.75,196044153.75,Success,Decreased,9.0,4,3,149354452.9375,45967352.4,1.8955692567359639,14935445.29375,Small
78791344.875,NYABIHU,Financial And Insurance Activities,COOPERATIVE,2022,60,Male,Master's Degree,1,Foreign Investment,0.0,126145187.0,185566199.75,196044153.75,Success,Increased,8.0,7,2,126938885.125,64755347.4,1.6110764921617733,14104320.569444444,Small
2248606.0,RUTSIRO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,COOPERATIVE,2022,27,Male,Master's Degree,1,Inheritance,0.0,33811678.0,9074605.0,25854233.0,Success,Decreased,3.0,7,2,17185129.0,5282562.6,7.6425667090781095,4296282.25,Micro
4949205.0,MUHANGA,"Arts, Entertainment And Recreation",INDIVIDUAL,2022,55,Male,Vocational/Technical,3,Family/Friends,0.0,11810407.0,17192427.0,28474384.0,Success,Increased,2.0,4,2,14369304.5,9080517.2,2.903355507934,4789768.166666667,Micro
10278622.0,GICUMBI,"Electricity, Gas And Air Conditioning Supply",PRIVATE CORPORATION,2021,49,Female,Primary,7,Personal Savings,21078747.0,13168863.0,50093286.0,44389074.0,Success,Increased,10.0,2,3,32182492.5,10685540.4,3.1310120528790675,2925681.1363636362,Small
78791344.875,NYAMASHEKE,Construction,COOPERATIVE,2021,57,Male,Certificate/Diploma,7,Government Grant,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,10.0,5,3,149354452.9375,45967352.4,1.8955692567359639,13577677.539772727,Small
31620629.0,GATSIBO,Manufacturing,PRIVATE CORPORATION,2022,55,Male,Vocational/Technical,1,Government Grant,0.0,142383516.0,185566199.75,66595477.0,Success,Decreased,3.0,4,2,98636298.1875,24296911.475,3.119365369617873,24659074.546875,Micro
78791344.875,GASABO,Public Administration And Defence; Compulsory Social Security,PRIVATE CORPORATION,2021,53,Female,Primary,4,Microfinance,49108839.375,166698618.875,185566199.75,196044153.75,Success,Increased,11.0,2,3,149354452.9375,45967352.4,1.8955692567359639,12446204.411458334,Small
8934634.0,GASABO,"Professional, Scientific And Technical Activities",PRIVATE CORPORATION,2021,52,Female,Primary,2,Foreign Investment,16568155.0,6920546.0,17385894.0,45094063.0,Success,Increased,9.0,2,3,21492164.5,9604307.2,2.405488808440412,2149216.45,Small
1401334.0,HUYE,Information And Communication,INDIVIDUAL,2022,50,Male,PhD,0,Inheritance,0.0,17625812.0,5198356.0,9212221.0,Fail,Decreased,1.0,8,2,8009097.25,1520920.7,5.715333771011214,4004548.625,Micro
3023942.0,GISAGARA,Other Service Activities,COOPERATIVE,2021,34,Female,Secondary,0,Foreign Investment,16996521.0,24694177.0,17272869.0,28307725.0,Success,Increased,5.0,3,3,21817823.0,2651230.4,7.215024555687723,3636303.8333333335,Micro
949677.0,HUYE,"Water Supply, Gas And Remediation Services",INDIVIDUAL,2021,22,Female,PhD,0,Crowdfunding,3900638.0,4590651.0,3044350.0,2578555.0,Success,Decreased,2.0,8,3,3528548.5,-551255.0,3.715520944993987,1176182.8333333333,Micro
54615819.0,RWAMAGANA,Real Estate Activities,PRIVATE CORPORATION,2022,34,Female,Bachelor's Degree,2,Bank Loan,0.0,117466578.0,180472655.0,126016943.0,Success,Increased,9.0,6,2,105989044.0,44105690.6,1.9406289972392614,10598904.4,Small
78791344.875,RUBAVU,Construction,JOINT VENTURE,2022,48,Male,Bachelor's Degree,0,Crowdfunding,0.0,166698618.875,185566199.75,196044153.75,Fail,Increased,4.0,6,2,137077243.09375,60700004.2125,1.7397499886753902,27415448.61875,Micro
24249380.0,NYABIHU,Manufacturing,JOINT VENTURE,2021,21,Female,Vocational/Technical,1,Venture Capital,32790935.0,47266274.0,121121503.0,81779910.0,Success,Increased,7.0,4,3,70739655.5,22082215.4,2.917173658989481,8842456.9375,Small
62820066.0,NGORORERO,"Professional, Scientific And Technical Activities",PRIVATE CORPORATION,2021,29,Male,No Formal Education,0,Foreign Investment,49108839.375,125430882.0,163983058.0,166489912.0,Success,Increased,10.0,1,3,126253172.84375,39069539.3875,2.009758646767282,11477561.167613637,Small
4869746.0,HUYE,"Professional, Scientific And Technical Activities",COOPERATIVE,2022,45,Male,Vocational/Technical,3,Personal Savings,0.0,19062806.0,14013778.0,6810557.0,Success,Decreased,4.0,4,2,9971785.25,1538264.3,2.047700886719577,1994357.05,Micro
167115.0,KICUKIRO,"Agriculture, Forestry And Fishing",INDIVIDUAL,2021,38,Male,Vocational/Technical,2,Microfinance,351377.0,332620.0,428507.0,344594.0,Success,Decreased,2.0,4,3,364274.5,7553.8,2.1797703391656094,121424.83333333333,Micro
